Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
895,Slytherin,Gail,Vidal,1998-12-16,Left,26703.0,-441.35490849396484,-4.67015943104803,4.413549084939649,-6.474,-376.51872127586546,438.6507438542418,3.3022541819034927,1060.9247492746963,12.61522070794365,-0.11067680664854562,-249.66297000000003,-4.99
896,Ravenclaw,Bart,Cranford,2000-03-10,Left,57277.0,-304.54625694556074,6.173369965368522,3.0454625694556072,6.13,685.3520141950919,580.0097997326927,3.859851683344992,1049.811756579219,4.006586622183916,-0.6187473493852869,-231.53009,-11.8
897,Slytherin,Evan,Albrecht,2001-01-01,Right,48560.0,-376.7753546276326,-1.942163495415881,3.767753546276325,-5.949,-504.13137063060725,432.15880662062483,2.60643862816044,1042.2836368926346,8.870900732912812,-0.08027088740179228,-250.312,6.62
898,Hufflepuff,Jenny,Pulliam,1998-06-03,Right,61461.0,426.6222358756738,7.544357371536696,-4.266222358756738,3.543,-522.81804666697,390.17597069250235,6.643084813182153,1046.2952322976817,4.64282445405494,-0.6039212757346452,-243.62877000000003,-18.55
899,Hufflepuff,Tomasa,Greco,1999-10-05,Left,65744.0,350.9012787470629,8.952719478396599,-3.5090127874706285,1.869,-336.749794651295,316.0940578886565,3.995232953398453,1042.2509737524472,-1.2175603010857894,0.09476734762549432,-245.27778999999998,-26.79
900,Gryffindor,Felecia,Montano,1997-02-02,Left,51439.0,274.18230967143074,-2.970012026908665,,6.9110000000000005,-547.3234204920152,624.6178860862478,-7.251724415936191,966.8558694758208,1.0459019033114645,-0.6963472669521202,-248.65852999999998,207.25
901,Ravenclaw,Theodora,Wilbanks,1999-03-03,Right,64160.0,-551.8067857630531,2.9469398679966345,5.51806785763053,4.5760000000000005,608.5569765006054,612.9495107184339,5.018330186820526,1046.2290011368013,6.616082852066063,-1.1035368697111123,-232.43707999999998,-35.68
902,Hufflepuff,Santiago,Burleson,1998-06-24,Left,34964.0,521.9798254181278,4.2238375775121115,-5.219798254181279,5.08,-351.2633406076604,425.969413386276,8.518453218973361,1031.1581879383389,8.202768482939053,-0.3160950035791623,-242.45362000000003,-7.27
903,Hufflepuff,Claudio,Ackerman,1997-12-04,Left,87485.0,160.41647659977562,5.399528155831042,-1.6041647659977565,4.541,-656.2565588444749,397.0455119024009,6.758871662068592,1067.29945517026,4.11324849808359,-0.5119915066568471,-243.25293,-90.5
904,Slytherin,Janette,Coleman,2000-03-11,Right,42227.0,-483.18394632327767,-3.931733519773161,4.831839463232777,-3.912,-674.349857968336,397.7111675275944,,1055.6689650493977,10.379274889578706,-1.0308276439595347,-248.3285,-59.13
905,Slytherin,Donny,Lynn,1998-10-31,Right,75462.0,-435.76748155709817,-6.9909286650568925,4.357674815570982,-6.371,-583.2976275243492,366.87005209859,4.655958881643307,1066.9519596392824,8.895538017251601,-0.2680976137913073,-254.7269,-128.72
906,Hufflepuff,Rafaela,Wilkins,1997-11-04,Right,38711.0,627.6726416763871,9.21418938494727,-6.276726416763871,1.984,-454.60519958705527,336.91673473968103,7.623425660865378,1037.4268926761695,4.914658994141844,-0.4287250106984071,-244.59027000000003,7.32
907,Slytherin,Brooks,Ramsay,2000-03-13,Left,60650.0,-473.20811713248804,-8.499475425259629,4.7320811713248805,-4.166,-231.0971268882753,422.3571530502464,7.811875863034698,1023.1661232422972,9.852735119108504,0.588092195231575,-250.81829,-123.42
908,Gryffindor,Tracy,Feliciano,1998-12-24,Left,39936.0,667.9497248513941,-2.8981006795965865,-6.6794972485139406,6.672999999999999,-622.9677723459408,614.8204063705715,-5.63551055124254,954.0006009353267,3.438959884067518,-0.6084914590130027,-251.38112999999998,234.39
909,Hufflepuff,Manual,Burris,1999-06-17,Right,61452.0,600.1188012312682,1.8583727202292324,-6.0011880123126815,5.209,-443.0688916277251,331.7419593406437,3.89523351255247,1066.9772183539533,2.455849139344607,-0.5495510265908121,-248.49428999999998,-75.63
910,Ravenclaw,Randi,Hendrick,1999-08-26,Left,56563.0,-326.83000836702183,5.768800681454513,3.2683000836702183,7.316,329.6257807116864,,4.388883256978287,1042.5635341660927,5.392529890980124,0.7044204569372524,-231.11854,7.76
911,Hufflepuff,Beatrice,Trombley,1997-07-03,Right,32041.0,437.4627197699243,7.834177197140138,-4.374627197699243,3.582,-299.04032054672786,402.40175277231765,4.888372865264615,1022.8322770966447,3.69135124935063,0.02020725821603589,-242.16603999999998,51.47
912,Gryffindor,Kaye,Paulk,2000-10-27,Left,32689.0,616.6990988360988,-6.272873464122647,-6.166990988360987,5.434,-383.5999244676737,553.3779852414534,-2.2097977766791272,956.3567246154124,4.557514908922194,0.4362679747020725,-252.62739,148.2
913,Ravenclaw,Janet,Creighton,1999-07-10,Right,64762.0,-739.7313286883832,2.6465615033311183,7.397313286883831,3.327,1006.1039207463552,576.1130255755422,4.334636085629388,1056.6760162129997,4.057920533461081,1.0324012636657145,-231.69681,-79.25
914,Ravenclaw,Marylou,Laporte,1998-11-27,Left,21837.0,-490.7993912439808,3.1338908172763498,4.907993912439808,4.605,593.8648907606763,604.0343781474224,6.993173785726287,,12.575439189342886,1.08694635158811,-229.33164,-18.81
915,Gryffindor,Louis,Falk,1998-01-01,Right,38704.0,580.0378575668954,7.641341729425423,-5.800378575668954,4.899,-642.6727453780919,461.6397818898182,3.5767551381534815,1042.8753902021174,6.919305431851988,0.6024283280256274,-242.9197,86.72
916,Hufflepuff,Quinn,Pride,1999-10-03,Right,98030.0,304.1198227782408,,-3.041198227782408,6.8260000000000005,-846.2661329181856,402.89092434606596,2.37260682567608,1088.9274039494114,1.9427690105300373,0.8700927024220473,-245.33235,-73.97
917,Ravenclaw,Malcolm,Lane,1997-04-03,Left,17853.0,-544.7476475353192,6.794539703954007,5.447476475353191,3.58,285.74345235976864,533.2967276040088,4.775030593899711,1043.1935785244586,6.47495751043992,0.692735915501769,-230.32737999999998,40.09
918,Gryffindor,Rayford,Denny,1997-04-17,Left,34208.0,654.4598112341032,-4.713041538257582,-6.544598112341032,6.255,-369.89961436209154,568.3881805298953,,938.5094403530087,1.4522772553680006,-0.16533273085597,-252.38058999999998,197.75
919,Hufflepuff,Theo,Reese,2001-04-04,Right,31537.0,702.0704601123883,6.393154477870362,-7.0207046011238825,3.0789999999999997,-391.1658417064968,366.7876323005504,4.149533333590002,1039.0404988914058,,-0.5962777816868277,-246.30175,40.87
920,Gryffindor,Tricia,Pfeiffer,1997-12-29,Right,37553.0,557.9067335017634,-4.579353197141846,-5.5790673350176325,5.405,-618.6845345819683,589.8214087938338,-5.466886541371398,946.8370146746539,2.953695117704206,-0.9743669382032544,-252.76012000000003,218.34
921,Gryffindor,Jaime,Day,1998-01-26,Right,47897.0,349.71833829581163,-7.086761694739837,-3.497183382958116,4.476,-235.07825571426102,544.6955274014529,-3.4096154385184883,955.7950679449652,1.6556582629388037,-1.3473750345378577,-252.71981,115.02
922,Slytherin,Waylon,Manson,1999-01-27,Right,47193.0,-480.5297832218168,-3.1550701584123413,4.8052978322181685,-5.659,-534.4933512217668,406.4450756021054,2.7015496597758104,1058.023824370023,8.810656042840748,1.05277118076594,-250.02352000000002,-28.24
923,Ravenclaw,Clifford,Negron,2000-11-14,Right,62725.0,-666.6669290290581,8.434869783040032,6.6666692902905815,4.899,383.10693766353205,596.1986773425876,5.132872465196397,1034.397132509557,4.036582207019148,-0.7172142983176122,-228.72762000000003,6.06
924,Hufflepuff,Tami,Graham,1998-03-11,Right,47776.0,594.513802804432,5.23686039143246,-5.9451380280443225,5.381,-362.7596126688168,358.72468060179017,4.160200207955919,1044.4683041823143,2.071916315087545,0.9003400645279129,-245.19523999999998,-14.03
925,Ravenclaw,Jerri,Everhart,2000-06-06,Right,60828.0,-683.6687292451047,7.660798334431348,6.836687292451048,3.57,550.2600721127109,602.9836521076169,3.5662485270129367,1035.7401020938105,3.7507263867073286,-0.4986358468019679,-230.02,18.53
926,Gryffindor,Luke,Mcgregor,2001-04-04,Left,75093.0,309.2149029391736,-5.056887812677184,-3.092149029391736,4.0089999999999995,-369.6565055979922,641.8989144721529,-4.504934899929237,977.6364059202573,4.477719165708714,-0.5700749221953887,-251.99977,141.89
927,Ravenclaw,Abdul,Tam,1997-11-13,Right,34309.0,-450.65882749038,1.825783780396525,4.506588274903798,5.482,508.7914275566434,609.8733001388464,6.3558847925609605,,11.281728009537993,-0.8283884192356517,-230.98674,-27.47
928,Hufflepuff,Reynaldo,Mcgill,2000-07-12,Left,47161.0,389.2760604012993,7.403256738849994,-3.892760604012993,3.457,-444.4848276734166,385.9057398884961,0.4561260708834123,1044.8747966557628,0.6307377307216893,0.6529033067851191,-244.73831,54.62
929,Gryffindor,Marlin,Swartz,1998-07-26,Right,57978.0,415.95650481414185,-2.2023047002567853,-4.159565048141418,8.32,-289.31043420970656,634.8984287935086,-6.038444469129755,967.3212989381108,0.6915292202048717,0.9963382305386128,-247.43628999999999,182.91
930,Slytherin,Felix,Cothran,1998-07-10,Right,49359.0,-492.97828740218216,-5.897917003879633,4.9297828740218215,-7.075,-506.6795644066207,372.03100379761963,3.2545569117662883,1080.4841993263983,10.319301804753984,-1.2066303330280737,-252.66082000000003,-81.86
931,Slytherin,Carmel,Shackelford,1998-01-09,Right,50601.0,-453.71368803919444,2.1493781091970687,4.537136880391944,-6.735,-575.970187010972,408.6942548834237,-0.956203717475252,1046.2063404023893,4.727757558860222,-1.3182093027344397,-249.57772000000003,56.09
932,Hufflepuff,Lucretia,Carter,2000-11-03,Right,43708.0,369.3908808246669,4.235676229640281,-3.693908808246669,7.1720000000000015,-962.452145841278,,9.047393107854283,1077.9081461538544,11.075473031718797,0.4309079383008458,-240.52,-42.21
933,Gryffindor,Morton,Kaminski,1998-09-30,Left,79962.0,619.0467596596352,-2.951657168315482,-6.190467596596353,4.689,-458.76175867581077,667.4968666847652,-7.099605630397699,940.018585314306,1.5058080499348088,-1.380041480213284,-254.43348999999998,228.09
934,Ravenclaw,Roland,Mcginnis,1998-01-07,Right,37119.0,-636.1783063729662,4.151614482558951,6.3617830637296615,3.866,165.42851717344053,597.7710707611983,,1039.2828832464438,7.911229283403099,-0.4781247757790826,-231.69267999999997,35.87
935,Slytherin,Brianne,Irons,1999-03-23,Right,27666.0,-777.5890782816526,-8.250943359089849,7.775890782816527,-1.6,-693.1827483094245,330.99167222789987,10.312820690117103,1071.34245092361,11.852314699600349,1.354599430012424,-244.96847999999997,-181.47
936,Hufflepuff,Bobbie,Najera,1998-10-21,Right,62879.0,512.7454759105481,6.06046746604904,-5.127454759105482,2.714,-639.9973631129568,350.7343714457147,1.0750590996493496,1069.6707081504167,1.8130859785672813,-0.3761898225884275,-248.36366,3.54
937,Hufflepuff,Zenaida,Mclaurin,1999-11-07,Left,35205.0,641.5529712655081,3.4108700191824615,-6.415529712655081,7.016,-539.3440197195158,419.7907246277919,2.791255926744989,1053.1413662671705,5.354643729739603,-1.4226623405422438,-244.61917999999997,31.28
938,Ravenclaw,Ivy,Arriola,2001-03-02,Left,,-281.73743519184035,5.074208455651903,2.8173743519184042,5.853,120.38873963759373,576.1867417715915,4.149077070106567,1044.1501992603812,8.157588222873702,0.6544415359057487,-232.12481,56.24
939,Ravenclaw,Gary,Daigle,1999-04-03,Left,20951.0,-625.0896209948447,4.833470408560403,6.250896209948447,3.233,,567.4668411890123,6.943503231619568,1045.4515891022104,10.478354724948057,0.6197155179891979,-230.54368,25.26
940,Gryffindor,Ashleigh,Allen,1998-10-28,Left,91614.0,230.74904783788315,-7.849294245004313,-2.307490478378832,1.27,-720.7482603958988,592.8291090268143,-5.263090198364386,931.0905516679487,0.9271123812283896,-0.515120999374868,-258.72942,143.23
941,Hufflepuff,Keith,Mount,1997-03-17,Right,60483.0,-496.0187524234644,-3.2312528223179515,4.9601875242346445,-5.211,-498.0924964547689,390.678973029703,2.4908771394866163,,6.405456309680776,-0.5803197625660478,-250.64588999999998,-53.4
942,Gryffindor,Trina,Burch,2000-11-20,Right,53725.0,509.37646193081673,-1.4182886551554734,-5.093764619308168,8.136000000000001,-483.8611205059487,657.25063350279,-5.577820807462944,987.6489422530452,4.2769254407752415,1.5477497712845496,-247.2691,201.45
943,Ravenclaw,Pam,Acevedo,1997-11-03,Left,35993.0,-513.7807453160034,5.752339664796377,,4.962,513.8453832989904,535.4252346278513,4.754113666370314,1079.7765865833433,6.531076265587786,,-229.96892000000003,-31.66
944,Hufflepuff,Kristy,Obrien,1999-06-15,Right,58633.0,,4.3918844190973845,-4.830103552588816,5.7589999999999995,-665.777887886131,445.1987328504506,1.8166891197192705,1061.5976424260632,4.9390903851256285,-2.4800965505692063,-245.14737000000002,27.33
945,Gryffindor,Maurine,Culp,1998-06-12,Right,,614.938330685799,-2.4313088382114434,-6.14938330685799,6.912000000000001,-745.4413021391151,610.5991330435148,-6.300977264619989,963.9012994108284,3.4776188821596543,0.9287057449729328,-250.75983,240.92
946,Hufflepuff,Tameka,Kang,1999-07-03,Right,46133.0,665.3382893754225,5.6596975957124105,-6.653382893754225,5.046,-557.6472442087255,389.2803603770486,5.743512319936426,1051.7334157625446,5.9369564541165385,0.6781512166878525,-245.04442000000003,-0.03
947,Hufflepuff,Juliana,Beckman,1997-08-02,Left,33295.0,437.03616072024863,7.071754831549008,-4.370361607202487,3.1010000000000004,-271.29889134996176,387.51819699310136,7.12714354578225,1024.3399081861155,5.037476165436204,-0.3316096721227557,-242.40491,15.28
948,Gryffindor,Millicent,Boles,2000-06-18,Right,59712.0,436.8221539977462,-5.012568387066126,-4.368221539977462,3.824,-761.1718287098176,622.4116377308737,-5.275982720474512,957.8058065568927,4.6300036273153165,-0.13227759422546048,-254.12972000000002,201.08
949,Hufflepuff,Valentin,Munn,2001-10-04,Right,65271.0,446.190246734458,5.2241765545410015,-4.46190246734458,4.308,-521.8393552844825,400.9782936555998,3.229644972804551,1054.3111021529276,3.176928337594686,2.1775548832545457,-245.74132999999998,-8.52
950,Hufflepuff,Martha,Bernal,2000-12-18,Right,57511.0,476.91401018509214,3.1974873329417752,-4.769140101850921,5.294,-476.21833129559417,415.60017763191024,7.090609810631357,1051.7330545684154,6.889931997780481,-1.463442249315331,-244.4071,-46.37
951,Gryffindor,Al,Foust,1997-05-26,Left,22679.0,591.8458916003242,-3.2428365188932173,-5.918458916003242,7.007999999999999,-642.0644998672543,579.3308411547563,-6.706934855053802,943.0295814120512,1.370748671667247,0.7154372006195321,-250.8401,252.17
952,Slytherin,Joseph,Schreiber,2001-06-02,Left,16913.0,-763.3174396998375,-5.8016100324544855,7.633174396998374,-2.355,-749.9118160797559,345.55387007774414,10.798491095352917,1053.1751978994594,12.389694942558807,-0.4179515753205594,-243.63957000000002,-128.88
953,Hufflepuff,Marty,Langley,1997-05-20,Right,64471.0,261.84438377337773,8.228810444433954,-2.6184438377337766,2.657,-561.1252396980427,417.6560340988207,4.070712427049076,1044.8375472021105,3.5211226591806617,1.230283708171261,-243.3396,20.22
954,Hufflepuff,Zoe,Morrill,2001-01-23,Left,29371.0,578.6001156516568,4.084192445306688,-5.786001156516567,4.065,-444.3218868574778,472.8254287287471,5.725154456420247,1035.9000332757782,9.892493987205118,-0.2967623214291309,-243.94582999999997,58.63
955,Slytherin,Elise,Babb,1997-01-08,Left,34412.0,-545.3867146139534,-1.3342982868899598,5.453867146139533,-4.232,-467.9667739801576,429.70803007203295,2.4349502057553285,1043.8114457318827,7.930268233423479,0.38255550015460105,-246.39265,11.53
956,Gryffindor,Sallie,Pierre,1997-11-13,Right,68517.0,721.4147456899577,-2.981744436905806,-7.214147456899577,4.7989999999999995,-820.461915829079,621.2369246072923,-8.346356421627378,910.3387076847978,-0.9809751741424524,1.6767137057399482,-257.03594,275.72
957,Hufflepuff,Winona,Robison,2000-08-11,Right,50198.0,439.5558389909662,3.6601200999507215,-4.395558389909661,3.103,-654.8099754181113,370.3452935990898,5.15203126729275,1068.881393802136,6.56963055982242,-1.8060625853310568,-246.55361000000002,-29.89
958,Hufflepuff,Suzan,Graves,1999-08-09,Left,65890.0,303.35214532021524,3.5185228443601897,-3.0335214532021526,6.952999999999999,-625.1498235417652,467.6622165400312,2.6970434035746926,1059.6059684093464,4.783540995886532,-0.08141181845652247,-242.98969,-0.86
959,Hufflepuff,Danilo,Braun,1997-06-17,Left,35896.0,676.2704081660631,7.429433139463493,-6.762704081660631,5.035,-167.27549194974526,439.96470707580215,5.45631506646329,1009.5622687312497,4.3730449275572525,-0.9525292523752334,-242.66409,62.41
960,Hufflepuff,Robbie,Wray,1997-11-19,Right,36126.0,749.5017874186927,4.7670059156520725,-7.495017874186928,5.307,-96.17798048767712,357.3276954044661,6.545523114747804,1021.6317078242073,2.9773475231763173,1.2975538812608074,-245.10374,-16.07
961,Ravenclaw,Irwin,Friedman,2000-03-04,Left,87121.0,-584.5715063046395,5.023853645001688,5.845715063046392,4.872,184.11724782523518,603.8877211533259,6.960425495187848,1012.665762690881,4.530533587732105,-0.09921761750203756,-232.99906000000001,-35.53
962,Gryffindor,Rufus,Hutto,2001-10-18,Right,28604.0,664.5429381577908,-3.5468693555066544,-6.645429381577908,6.261,-613.4366505227013,596.9272733464289,-5.086427650643138,960.1008499006247,4.545110168108865,-2.3845082731210705,-251.36167000000003,228.61
963,Ravenclaw,Eunice,Mcclinton,1998-02-09,Left,77286.0,-434.6188165246065,5.410201656588769,4.346188165246066,5.983,600.2615074704682,604.2058410670672,6.498961208716827,1060.6597247494303,6.338505295813443,1.8095121366608908,-230.91327,-66.68
964,Hufflepuff,Aurelia,Damron,1997-03-10,Left,44965.0,573.8487832092243,5.432413781143451,-5.738487832092242,3.491,-499.09816813282487,369.6498636998032,5.193273453920988,1051.6428782630883,5.177023571804006,-2.0016588894904785,-245.90092,-3.63
965,Hufflepuff,Trudy,Catlett,1997-06-24,Right,43913.0,563.8710597726579,3.6547618653571607,-5.638710597726579,4.752,-725.5204051201242,421.2790028478943,8.461961971541893,1063.706252441656,10.952622356742985,-0.3687249027898764,-244.32792999999998,-24.55
966,Hufflepuff,Merle,Yoon,2001-03-27,Left,40439.0,436.36189639171374,5.719084545151873,-4.363618963917137,5.053,-301.50410409550625,378.10728396510086,5.178795742712839,1035.0568606109698,2.8515699770522818,1.0477836376746337,-242.8177,-3.93
967,Hufflepuff,Erasmo,Matthew,1997-08-14,Left,55061.0,649.8364190850157,3.165657058918609,-6.4983641908501575,,,367.8294450512149,7.019576905468058,1070.2890465060186,7.058061845462746,0.0035627493189941658,-246.21986,-62.91
